# Time-averaged data for fix out
# TimeStep v_depth v_force
146000 -32.7525 -29.844
147000 -33.2525 -31.8422
148000 -33.7525 -30.3871
149000 -34.2525 -30.0789
150000 -34.7525 -29.6288
151000 -35.2525 -29.5758
152000 -35.7525 -29.303
153000 -36.2525 -29.2372
154000 -36.7525 -27.7274
155000 -37.2525 -28.6236
156000 -37.7525 -27.0787
157000 -38.2525 -27.3794
158000 -38.7525 -24.7764
159000 -39.2525 -25.2042
160000 -39.7525 -24.9612
