# Time-averaged data for fix out
# TimeStep v_depth v_force
84000 43.2475 -55.9052
85000 42.7475 -52.3131
86000 42.2475 -55.7918
87000 41.7475 -51.7084
88000 41.2475 -54.2282
89000 40.7475 -51.1792
90000 40.2475 -50.5014
91000 39.7475 -49.386
92000 39.2475 -50.1013
93000 38.7475 -48.8993
94000 38.2475 -47.4037
95000 37.7475 -45.3566
96000 37.2475 -46.7587
97000 36.7475 -45.8842
98000 36.2475 -44.2543
99000 35.7475 -45.051
100000 35.2475 -44.812
101000 34.7475 -42.8956
102000 34.2475 -41.5555
103000 33.7475 -41.8092
104000 33.2475 -39.8846
105000 32.7475 -38.3952
106000 32.2475 -39.4061
107000 31.7475 -39.2509
108000 31.2475 -37.5738
109000 30.7475 -35.2971
110000 30.2475 -37.0201
111000 29.7475 -33.3462
112000 29.2475 -34.3205
113000 28.7475 -31.826
114000 28.2475 -31.4218
115000 27.7475 -29.829
116000 27.2475 -28.7954
117000 26.7475 -26.2725
118000 26.2475 -26.175
119000 25.7475 -24.2099
120000 25.2475 -22.6109
121000 24.7475 -20.437
122000 24.2475 -19.3764
123000 23.7475 -16.9634
124000 23.2475 -15.0967
125000 22.7475 -12.8734
126000 22.2475 -12.2048
127000 21.7475 -9.47583
128000 21.2475 -8.68939
129000 20.7475 -7.46858
130000 20.2475 -6.30769
131000 19.7475 -4.97721
132000 19.2475 -3.81027
133000 18.7475 -2.91737
134000 18.2475 -2.50639
135000 17.7475 -2.39168
136000 17.2475 -1.65692
137000 16.7475 -0.909949
138000 16.2475 -0.402631
139000 15.7475 -0.200395
140000 15.2475 -0.000783988
141000 14.7475 0
142000 14.2475 0
143000 13.7475 0
144000 13.2475 0
145000 12.7475 0
146000 12.2475 0
147000 11.7475 0
148000 11.2475 0
149000 10.7475 0
150000 10.2475 0
151000 9.7475 0
152000 9.2475 0
153000 8.7475 0
154000 8.2475 0
155000 7.7475 0
156000 7.2475 0
157000 6.7475 0
158000 6.2475 0
159000 5.7475 0
160000 5.2475 0
161000 4.7475 0
162000 4.2475 0
163000 3.7475 0
164000 3.2475 0
165000 2.7475 0
166000 2.2475 0
167000 1.7475 0
168000 1.2475 0
169000 0.7475 0
170000 0.2475 0
171000 -0.2525 0
172000 -0.7525 0
173000 -1.2525 0
174000 -1.7525 0
175000 -2.2525 0
176000 -2.7525 0
177000 -3.2525 0
178000 -3.7525 0
179000 -4.2525 0
180000 -4.7525 0
181000 -5.2525 0
182000 -5.7525 0
183000 -6.2525 0
184000 -6.7525 0
185000 -7.2525 0
186000 -7.7525 0
187000 -8.2525 0
188000 -8.7525 0
189000 -9.2525 0
190000 -9.7525 0
191000 -10.2525 0
192000 -10.7525 0
193000 -11.2525 0
194000 -11.7525 0
195000 -12.2525 0
196000 -12.7525 0
197000 -13.2525 0
198000 -13.7525 0
199000 -14.2525 0
200000 -14.7525 0
201000 -15.2525 0
202000 -15.7525 0
203000 -16.2525 0
204000 -16.7525 0
205000 -17.2525 0
206000 -17.7525 0
207000 -18.2525 0
208000 -18.7525 0
209000 -19.2525 0
210000 -19.7525 0
211000 -20.2525 0
212000 -20.7525 0
213000 -21.2525 0
214000 -21.7525 0
