LAMMPS data file via write_data, version 29 Aug 2024, timestep = 1050018, units = real

18978 atoms
3 atom types
49 bonds
1 bond types
48 angles
1 angle types
47 dihedrals
1 dihedral types

-68.16129961719597 68.16129961719597 xlo xhi
-68.16129961719597 68.16129961719597 ylo yhi
-68.16129961719597 68.16129961719597 zlo zhi

Masses

1 72
2 72
3 72

Atoms # full

12675 1 3 0 -67.79220288830217 -65.4825448545708 -63.118937242002495 1 0 1
15491 1 3 0 -61.396005843973306 -64.73619462935976 -66.53401184828597 1 0 0
9200 1 3 0 -56.50216073457206 -64.21468764861376 -65.41513060829935 0 0 1
11615 1 3 0 -60.53376104778203 -63.30488744216271 -61.34682466366367 1 1 0
18227 1 3 0 -51.63376449387068 -63.28165202772443 -65.35140337938904 1 1 0
9883 1 3 0 -47.33440149280189 -62.354724150573816 -62.2876975213043 0 1 0
17243 1 3 0 -46.89983278623742 -67.53872955648151 -66.91044637226206 1 1 0
4922 1 3 0 -38.47088747857832 -63.6944089136336 -66.21132933768052 0 1 1
14721 1 3 0 -38.93422910634164 -64.55557305199058 -61.58079322693106 1 0 1
18266 1 3 0 -33.24133303468222 -64.6245633484149 -61.564811182484995 1 0 0
6075 1 3 0 -27.69417983499549 -65.11909040587045 -62.455395496388455 0 0 0
5563 1 3 0 -29.072235512956144 -63.86645864973167 -67.8202065504369 0 1 1
18870 1 3 0 -25.363926863092267 -62.081958512875616 -65.08500468640818 1 1 0
8337 1 3 0 -21.853623730303703 -65.2984787082113 -62.66715845934182 0 0 1
2218 1 3 0 -22.072965114964763 -65.29218694469475 -67.90680217063851 0 1 1
2909 1 3 0 -16.2199077051518 -62.47516562471407 -67.09212266722606 0 1 0
4331 1 3 0 -13.731055498337629 -66.07973015081959 -63.61108447380815 0 1 1
17469 1 3 0 -17.690273569972607 -67.3293443602605 -67.95108886061287 1 1 0
4001 1 3 0 -10.131991003276356 -62.93650297809064 -65.27639944289194 0 0 0
