# Time-averaged data for fix out
# TimeStep v_depth v_force
44000 18.2475 -119.885
45000 17.7475 -120.814
46000 17.2475 -117.74
47000 16.7475 -123.433
48000 16.2475 -119.376
49000 15.7475 -118.667
50000 15.2475 -117.265
51000 14.7475 -120.268
52000 14.2475 -117.371
53000 13.7475 -119.947
54000 13.2475 -119.729
55000 12.7475 -118.211
56000 12.2475 -119.05
57000 11.7475 -122.741
58000 11.2475 -117.887
59000 10.7475 -117.811
60000 10.2475 -118.719
61000 9.7475 -117.669
62000 9.2475 -115.307
63000 8.7475 -117.565
64000 8.2475 -117.342
65000 7.7475 -114.745
66000 7.2475 -115.874
67000 6.7475 -113.043
68000 6.2475 -110.379
69000 5.7475 -112.942
70000 5.2475 -109.402
71000 4.7475 -108.874
72000 4.2475 -108.637
73000 3.7475 -103.005
74000 3.2475 -105.503
75000 2.7475 -103.223
76000 2.2475 -102.89
77000 1.7475 -100.281
78000 1.2475 -97.6412
79000 0.7475 -93.4418
80000 0.2475 -96.6375
81000 -0.2525 -92.8719
82000 -0.7525 -90.378
83000 -1.2525 -86.2801
84000 -1.7525 -84.9067
85000 -2.2525 -81.6582
86000 -2.7525 -78.8804
87000 -3.2525 -75.2532
88000 -3.7525 -72.2621
89000 -4.2525 -69.5031
90000 -4.7525 -66.9914
91000 -5.2525 -64.835
92000 -5.7525 -60.858
93000 -6.2525 -57.2132
94000 -6.7525 -52.3109
95000 -7.2525 -50.1237
96000 -7.7525 -47.8032
97000 -8.2525 -41.4726
98000 -8.7525 -38.8769
99000 -9.2525 -33.8825
100000 -9.7525 -30.0283
101000 -10.2525 -26.9069
102000 -10.7525 -23.3762
103000 -11.2525 -21.04
104000 -11.7525 -17.7438
105000 -12.2525 -15.0067
106000 -12.7525 -12.0476
107000 -13.2525 -10.532
108000 -13.7525 -8.9242
109000 -14.2525 -6.95435
110000 -14.7525 -5.55538
111000 -15.2525 -4.34197
112000 -15.7525 -3.18035
113000 -16.2525 -2.76351
114000 -16.7525 -1.96554
115000 -17.2525 -1.69268
116000 -17.7525 -1.28809
117000 -18.2525 -0.688181
118000 -18.7525 -0.679262
119000 -19.2525 -0.767454
120000 -19.7525 -0.532747
121000 -20.2525 -0.502324
122000 -20.7525 -0.439648
123000 -21.2525 -0.382487
124000 -21.7525 -0.418602
125000 -22.2525 -0.335822
126000 -22.7525 -0.323546
127000 -23.2525 -0.271942
128000 -23.7525 -0.206084
129000 -24.2525 -0.133655
130000 -24.7525 -0.108963
131000 -25.2525 -0.153881
132000 -25.7525 -0.0191978
133000 -26.2525 0
134000 -26.7525 0
135000 -27.2525 0
136000 -27.7525 0
137000 -28.2525 0
138000 -28.7525 0
139000 -29.2525 0
140000 -29.7525 0
141000 -30.2525 0
142000 -30.7525 0
143000 -31.2525 0
144000 -31.7525 0
145000 -32.2525 0
146000 -32.7525 0
147000 -33.2525 0
148000 -33.7525 0
149000 -34.2525 0
150000 -34.7525 0
151000 -35.2525 0
152000 -35.7525 0
153000 -36.2525 0
154000 -36.7525 0
155000 -37.2525 0
156000 -37.7525 0
157000 -38.2525 0
158000 -38.7525 0
159000 -39.2525 0
160000 -39.7525 0
