# Time-averaged data for fix out
# TimeStep v_depth v_force v_forcePermeter
57000 28.2525 -0.216586 -1.79865e-05
58000 28.7525 -0.167761 -1.39319e-05
59000 29.2525 0.19446 1.61491e-05
60000 29.7525 -0.172913 -1.43597e-05
61000 30.2525 -0.361112 -2.99888e-05
62000 30.7525 0.0906429 7.52751e-06
63000 31.2525 -0.165078 -1.3709e-05
64000 31.7525 -0.228378 -1.89658e-05
65000 32.2525 -0.141167 -1.17233e-05
66000 32.7525 -0.244471 -2.03022e-05
67000 33.2525 -0.0492493 -4.08995e-06
68000 33.7525 -0.15409 -1.27965e-05
69000 34.2525 -0.208004 -1.72738e-05
70000 34.7525 -0.20996 -1.74363e-05
71000 35.2525 -0.0668806 -5.55414e-06
72000 35.7525 0.0988705 8.21078e-06
73000 36.2525 -0.304084 -2.52528e-05
74000 36.7525 -0.0731026 -6.07086e-06
75000 37.2525 -0.140439 -1.16629e-05
76000 37.7525 0.0217217 1.8039e-06
77000 38.2525 -0.13873 -1.1521e-05
78000 38.7525 -0.113621 -9.43575e-06
79000 39.2525 0.0976537 8.10972e-06
80000 39.7525 -0.0986574 -8.19308e-06
81000 40.2525 -0.391856 -3.25419e-05
82000 40.7525 -0.179548 -1.49107e-05
83000 41.2525 -0.0512698 -4.25774e-06
84000 41.7525 -0.0848892 -7.04968e-06
85000 42.2525 -0.112029 -9.30352e-06
86000 42.7525 -0.209013 -1.73576e-05
87000 43.2525 0.0270783 2.24874e-06
88000 43.7525 -0.0729194 -6.05565e-06
89000 44.2525 -0.17106 -1.42058e-05
90000 44.7525 0.0113849 9.45467e-07
91000 45.2525 -0.2188 -1.81704e-05
92000 45.7525 -0.147117 -1.22175e-05
93000 46.2525 -0.141058 -1.17143e-05
94000 46.7525 -0.177442 -1.47358e-05
95000 47.2525 -0.245791 -2.04119e-05
96000 47.7525 -0.0153535 -1.27504e-06
97000 48.2525 -0.274728 -2.2815e-05
98000 48.7525 0.0210641 1.74929e-06
99000 49.2525 -0.1359 -1.1286e-05
100000 49.7525 -0.305404 -2.53625e-05
101000 50.2525 -0.0207852 -1.72612e-06
102000 50.7525 -0.281469 -2.33748e-05
103000 51.2525 -0.343624 -2.85365e-05
104000 51.7525 -0.341607 -2.8369e-05
105000 52.2525 -0.46016 -3.82143e-05
106000 52.7525 -0.307737 -2.55563e-05
107000 53.2525 -0.701939 -5.8293e-05
108000 53.7525 -0.848838 -7.04923e-05
109000 54.2525 -1.1034 -9.16323e-05
110000 54.7525 -1.1946 -9.92068e-05
111000 55.2525 -1.40566 -0.000116734
112000 55.7525 -1.64737 -0.000136807
113000 56.2525 -1.75208 -0.000145503
114000 56.7525 -2.08867 -0.000173455
115000 57.2525 -3.09876 -0.000257339
116000 57.7525 -4.07266 -0.000338217
117000 58.2525 -3.89919 -0.000323811
118000 58.7525 -3.75996 -0.000312249
119000 59.2525 -5.70192 -0.00047352
120000 59.7525 -5.21495 -0.000433079
121000 60.2525 -7.59733 -0.000630926
122000 60.7525 -7.09071 -0.000588853
123000 61.2525 -11.0279 -0.000915821
124000 61.7525 -12.1959 -0.00101282
125000 62.2525 -13.8098 -0.00114685
126000 62.7525 -14.8169 -0.00123048
127000 63.2525 -16.9453 -0.00140723
128000 63.7525 -19.8427 -0.00164785
129000 64.2525 -20.252 -0.00168184
130000 64.7525 -21.7016 -0.00180223
131000 65.2525 -19.593 -0.00162712
132000 65.7525 -21.5888 -0.00179285
133000 66.2525 -20.2889 -0.0016849
134000 66.7525 -21.8701 -0.00181622
135000 67.2525 -21.9868 -0.00182591
136000 67.7525 -19.3336 -0.00160557
137000 68.2525 -18.4471 -0.00153195
138000 68.7525 -18.4614 -0.00153314
139000 69.2525 -18.5207 -0.00153806
140000 69.7525 -17.2415 -0.00143184
141000 70.2525 -19.3227 -0.00160467
142000 70.7525 -12.439 -0.00103301
143000 71.2525 -13.1351 -0.00109081
144000 71.7525 -12.2011 -0.00101325
145000 72.2525 -9.23392 -0.000766837
146000 72.7525 -7.16856 -0.000595318
147000 73.2525 -5.29628 -0.000439833
148000 73.7525 -2.31907 -0.000192589
149000 74.2525 -0.205479 -1.70642e-05
150000 74.7525 1.55143 0.000128839
151000 75.2525 5.61368 0.000466192
152000 75.7525 12.6779 0.00105285
153000 76.2525 7.05649 0.000586011
154000 76.7525 17.5809 0.00146002
155000 77.2525 15.2361 0.0012653
156000 77.7525 16.9567 0.00140818
157000 78.2525 25.487 0.00211659
158000 78.7525 29.8059 0.00247525
159000 79.2525 28.2824 0.00234873
160000 79.7525 32.9108 0.0027331
161000 80.2525 39.0898 0.00324624
162000 80.7525 38.7256 0.003216
163000 81.2525 47.1282 0.00391379
164000 81.7525 47.9611 0.00398296
165000 82.2525 56.5357 0.00469505
166000 82.7525 62.9092 0.00522434
167000 83.2525 59.6235 0.00495148
168000 83.7525 72.2547 0.00600044
169000 84.2525 74.1904 0.0061612
170000 84.7525 78.2441 0.00649784
# Time-averaged data for fix out
# TimeStep v_depth v_force v_forcePermeter
1000 84.7475 27.8301 0.00231117
2000 84.2475 37.2205 0.00309101
3000 83.7475 26.8456 0.00222942
4000 83.2475 7.04574 0.000585118
5000 82.7475 -7.17708 -0.000596026
6000 82.2475 -15.9784 -0.00132694
7000 81.7475 -24.8702 -0.00206536
8000 81.2475 -30.5633 -0.00253815
9000 80.7475 -39.8515 -0.00330949
10000 80.2475 -43.5253 -0.00361459
11000 79.7475 -51.244 -0.0042556
12000 79.2475 -54.7764 -0.00454895
13000 78.7475 -58.2362 -0.00483627
14000 78.2475 -63.5612 -0.00527849
15000 77.7475 -63.7465 -0.00529387
16000 77.2475 -70.9973 -0.00589602
17000 76.7475 -72.1297 -0.00599007
18000 76.2475 -68.7896 -0.00571269
19000 75.7475 -79.3508 -0.00658974
20000 75.2475 -78.7702 -0.00654153
21000 74.7475 -77.1785 -0.00640935
22000 74.2475 -79.6785 -0.00661696
23000 73.7475 -83.0351 -0.00689571
24000 73.2475 -86.1848 -0.00715728
25000 72.7475 -84.4648 -0.00701444
26000 72.2475 -89.7392 -0.00745246
27000 71.7475 -91.0268 -0.00755938
28000 71.2475 -90.319 -0.00750061
29000 70.7475 -88.7486 -0.00737019
30000 70.2475 -96.0383 -0.00797557
31000 69.7475 -95.468 -0.00792821
32000 69.2475 -94.3837 -0.00783816
33000 68.7475 -96.4998 -0.0080139
34000 68.2475 -93.6671 -0.00777865
35000 67.7475 -96.3448 -0.00800102
36000 67.2475 -99.6107 -0.00827224
37000 66.7475 -98.6824 -0.00819515
38000 66.2475 -96.2066 -0.00798955
39000 65.7475 -98.3045 -0.00816377
40000 65.2475 -100.253 -0.00832555
41000 64.7475 -101.63 -0.00843992
42000 64.2475 -99.9575 -0.00830104
43000 63.7475 -103.006 -0.00855417
44000 63.2475 -103.905 -0.00862889
45000 62.7475 -102.374 -0.00850174
46000 62.2475 -102.694 -0.00852829
47000 61.7475 -104.061 -0.00864186
48000 61.2475 -103.189 -0.00856938
49000 60.7475 -108.027 -0.00897116
50000 60.2475 -106.438 -0.00883921
51000 59.7475 -101.994 -0.00847016
52000 59.2475 -105.732 -0.00878058
53000 58.7475 -107.174 -0.00890035
54000 58.2475 -102.592 -0.00851984
55000 57.7475 -107.914 -0.00896176
56000 57.2475 -104.458 -0.00867476
57000 56.7475 -104.692 -0.0086942
58000 56.2475 -106.192 -0.00881879
59000 55.7475 -106.724 -0.00886294
60000 55.2475 -108.593 -0.00901821
61000 54.7475 -110.126 -0.00914553
62000 54.2475 -106.918 -0.0088791
63000 53.7475 -106.602 -0.00885285
64000 53.2475 -105.894 -0.00879402
65000 52.7475 -109.334 -0.00907969
66000 52.2475 -107.993 -0.00896837
67000 51.7475 -108.635 -0.0090217
68000 51.2475 -107.861 -0.00895739
69000 50.7475 -105.337 -0.00874777
70000 50.2475 -108.127 -0.00897945
71000 49.7475 -106.508 -0.00884506
72000 49.2475 -105.668 -0.00877531
73000 48.7475 -106.339 -0.00883096
74000 48.2475 -106.93 -0.0088801
75000 47.7475 -106.498 -0.00884423
76000 47.2475 -106.985 -0.00888463
77000 46.7475 -106.621 -0.00885439
78000 46.2475 -104.261 -0.00865846
79000 45.7475 -107.591 -0.00893499
80000 45.2475 -103.526 -0.00859739
81000 44.7475 -105.594 -0.00876909
82000 44.2475 -103.229 -0.00857269
83000 43.7475 -102.453 -0.00850827
84000 43.2475 -103.845 -0.00862385
85000 42.7475 -102.161 -0.008484
86000 42.2475 -103.467 -0.00859251
87000 41.7475 -100.534 -0.00834891
88000 41.2475 -98.4601 -0.00817669
89000 40.7475 -100.606 -0.00835491
90000 40.2475 -97.7021 -0.00811374
91000 39.7475 -100.717 -0.00836408
92000 39.2475 -102.133 -0.00848167
93000 38.7475 -95.4754 -0.00792882
94000 38.2475 -96.5878 -0.0080212
95000 37.7475 -97.1068 -0.0080643
96000 37.2475 -95.1704 -0.0079035
97000 36.7475 -98.4461 -0.00817553
98000 36.2475 -96.3929 -0.00800502
99000 35.7475 -95.7818 -0.00795427
100000 35.2475 -95.3573 -0.00791902
101000 34.7475 -94.5759 -0.00785412
102000 34.2475 -93.5637 -0.00777006
103000 33.7475 -98.2 -0.00815509
104000 33.2475 -96.3339 -0.00800011
105000 32.7475 -93.7069 -0.00778196
106000 32.2475 -92.5391 -0.00768498
107000 31.7475 -95.4824 -0.00792941
108000 31.2475 -92.5084 -0.00768242
109000 30.7475 -93.4121 -0.00775747
110000 30.2475 -94.6734 -0.00786222
111000 29.7475 -88.1392 -0.00731959
112000 29.2475 -92.9949 -0.00772283
113000 28.7475 -88.6086 -0.00735856
114000 28.2475 -90.5808 -0.00752235
115000 27.7475 -87.3181 -0.00725139
116000 27.2475 -87.7092 -0.00728387
117000 26.7475 -86.0448 -0.00714566
118000 26.2475 -86.1026 -0.00715045
119000 25.7475 -86.8257 -0.0072105
120000 25.2475 -85.3155 -0.00708509
121000 24.7475 -83.8874 -0.00696649
122000 24.2475 -83.0955 -0.00690072
123000 23.7475 -82.0701 -0.00681557
124000 23.2475 -79.1958 -0.00657687
125000 22.7475 -77.7244 -0.00645468
126000 22.2475 -80.8037 -0.0067104
127000 21.7475 -78.4631 -0.00651602
128000 21.2475 -78.1249 -0.00648794
129000 20.7475 -75.6027 -0.00627848
130000 20.2475 -75.2226 -0.00624691
131000 19.7475 -73.7488 -0.00612452
132000 19.2475 -71.4355 -0.00593241
133000 18.7475 -71.2086 -0.00591357
134000 18.2475 -70.6499 -0.00586717
135000 17.7475 -68.5983 -0.00569679
136000 17.2475 -67.4982 -0.00560544
137000 16.7475 -66.9167 -0.00555714
138000 16.2475 -63.3686 -0.00526249
139000 15.7475 -61.7072 -0.00512452
140000 15.2475 -62.7515 -0.00521124
141000 14.7475 -60.8487 -0.00505322
142000 14.2475 -58.7551 -0.00487936
143000 13.7475 -58.4797 -0.00485649
144000 13.2475 -56.7702 -0.00471452
145000 12.7475 -56.0767 -0.00465693
146000 12.2475 -54.3357 -0.00451234
147000 11.7475 -51.0829 -0.00424221
148000 11.2475 -53.7494 -0.00446366
149000 10.7475 -50.8782 -0.00422522
150000 10.2475 -47.8427 -0.00397313
151000 9.7475 -48.5145 -0.00402892
152000 9.2475 -46.6856 -0.00387704
153000 8.7475 -45.0886 -0.00374442
154000 8.2475 -42.5963 -0.00353744
155000 7.7475 -44.3699 -0.00368473
156000 7.2475 -40.3509 -0.00335097
157000 6.7475 -39.5084 -0.003281
158000 6.2475 -36.6398 -0.00304278
159000 5.7475 -38.7827 -0.00322074
160000 5.2475 -36.0291 -0.00299206
161000 4.7475 -35.0649 -0.00291199
162000 4.2475 -32.4399 -0.00269399
163000 3.7475 -32.6991 -0.00271552
164000 3.2475 -33.1358 -0.00275179
165000 2.7475 -29.5996 -0.00245812
166000 2.2475 -31.7558 -0.00263718
167000 1.7475 -30.9803 -0.00257278
168000 1.2475 -29.3662 -0.00243874
169000 0.7475 -26.6874 -0.00221627
170000 0.2475 -27.0044 -0.0022426
171000 -0.2525 -26.1966 -0.00217552
172000 -0.7525 -24.6623 -0.0020481
173000 -1.2525 -24.2446 -0.00201341
174000 -1.7525 -23.9904 -0.0019923
175000 -2.2525 -22.7237 -0.00188711
176000 -2.7525 -21.9776 -0.00182515
177000 -3.2525 -20.2117 -0.0016785
178000 -3.7525 -18.687 -0.00155188
179000 -4.2525 -19.246 -0.0015983
180000 -4.7525 -19.5676 -0.001625
181000 -5.2525 -16.069 -0.00133446
182000 -5.7525 -16.5115 -0.00137121
183000 -6.2525 -16.5132 -0.00137135
184000 -6.7525 -15.3158 -0.00127191
185000 -7.2525 -14.751 -0.00122501
186000 -7.7525 -13.9101 -0.00115517
187000 -8.2525 -13.5106 -0.001122
188000 -8.7525 -12.7433 -0.00105828
189000 -9.2525 -12.7206 -0.00105639
190000 -9.7525 -11.6093 -0.000964105
191000 -10.2525 -10.8562 -0.000901559
192000 -10.7525 -10.1763 -0.000845097
193000 -11.2525 -10.3278 -0.00085768
194000 -11.7525 -9.79214 -0.000813195
195000 -12.2525 -9.16975 -0.000761509
196000 -12.7525 -8.86933 -0.00073656
197000 -13.2525 -8.75831 -0.00072734
198000 -13.7525 -7.39438 -0.000614072
199000 -14.2525 -7.65716 -0.000635895
200000 -14.7525 -7.70098 -0.000639534
201000 -15.2525 -6.54708 -0.000543707
202000 -15.7525 -6.78502 -0.000563467
203000 -16.2525 -6.17841 -0.00051309
204000 -16.7525 -6.83203 -0.000567371
205000 -17.2525 -6.32433 -0.000525208
206000 -17.7525 -5.86033 -0.000486675
207000 -18.2525 -6.77851 -0.000562926
208000 -18.7525 -6.31978 -0.000524831
209000 -19.2525 -6.58574 -0.000546918
210000 -19.7525 -6.05259 -0.000502642
211000 -20.2525 -6.2742 -0.000521045
212000 -20.7525 -6.59407 -0.000547609
213000 -21.2525 -6.34831 -0.0005272
214000 -21.7525 -6.27962 -0.000521495
215000 -22.2525 -5.61823 -0.00046657
216000 -22.7525 -5.54567 -0.000460544
217000 -23.2525 -5.02125 -0.000416993
218000 -23.7525 -5.74619 -0.000477197
219000 -24.2525 -5.03102 -0.000417805
220000 -24.7525 -5.34703 -0.000444048
221000 -25.2525 -4.82473 -0.000400673
222000 -25.7525 -5.12187 -0.00042535
223000 -26.2525 -4.73482 -0.000393207
224000 -26.7525 -4.64672 -0.00038589
225000 -27.2525 -4.99894 -0.00041514
226000 -27.7525 -4.56905 -0.00037944
227000 -28.2525 -4.07564 -0.000338465
228000 -28.7525 -4.07946 -0.000338781
229000 -29.2525 -4.11513 -0.000341744
230000 -29.7525 -3.81476 -0.000316799
231000 -30.2525 -3.57722 -0.000297073
232000 -30.7525 -2.89518 -0.000240432
233000 -31.2525 -2.75325 -0.000228646
234000 -31.7525 -2.38531 -0.000198089
235000 -32.2525 -2.45856 -0.000204173
236000 -32.7525 -2.02274 -0.00016798
237000 -33.2525 -1.62196 -0.000134697
238000 -33.7525 -1.56395 -0.000129879
239000 -34.2525 -1.3787 -0.000114495
240000 -34.7525 -1.34847 -0.000111985
241000 -35.2525 -1.41747 -0.000117715
242000 -35.7525 -0.997745 -8.28585e-05
243000 -36.2525 -1.29179 -0.000107277
244000 -36.7525 -1.07376 -8.91713e-05
245000 -37.2525 -1.09558 -9.09836e-05
246000 -37.7525 -0.939003 -7.79802e-05
247000 -38.2525 -0.684224 -5.68219e-05
248000 -38.7525 -0.785568 -6.52381e-05
249000 -39.2525 -0.556603 -4.62235e-05
250000 -39.7525 -0.577776 -4.79818e-05
