# Time-averaged data for fix out
# TimeStep v_depth v_force
20000 30.2475 -100.686
21000 29.7475 -105.286
22000 29.2475 -104.852
23000 28.7475 -113.196
24000 28.2475 -116.618
25000 27.7475 -120.456
26000 27.2475 -117.358
27000 26.7475 -117.994
28000 26.2475 -126.729
29000 25.7475 -127.192
30000 25.2475 -134.179
31000 24.7475 -126.576
32000 24.2475 -135.046
33000 23.7475 -133.735
34000 23.2475 -136.189
35000 22.7475 -140.684
36000 22.2475 -139.201
37000 21.7475 -143.345
38000 21.2475 -143.063
39000 20.7475 -141.847
40000 20.2475 -147.241
41000 19.7475 -144.573
42000 19.2475 -149.359
43000 18.7475 -149.971
44000 18.2475 -147.672
45000 17.7475 -150.311
46000 17.2475 -149.851
47000 16.7475 -149.158
48000 16.2475 -155.027
49000 15.7475 -150.652
50000 15.2475 -153.459
51000 14.7475 -156.483
52000 14.2475 -151.567
53000 13.7475 -158.845
54000 13.2475 -153.579
55000 12.7475 -156.901
56000 12.2475 -157.153
57000 11.7475 -157.739
58000 11.2475 -157.192
59000 10.7475 -154.211
60000 10.2475 -154.525
61000 9.7475 -154.692
62000 9.2475 -154.205
63000 8.7475 -157.47
64000 8.2475 -152.407
65000 7.7475 -151.606
66000 7.2475 -150.015
67000 6.7475 -152.23
68000 6.2475 -150.83
69000 5.7475 -153.264
70000 5.2475 -148.123
71000 4.7475 -151.984
72000 4.2475 -146.635
73000 3.7475 -149.008
74000 3.2475 -151.262
75000 2.7475 -147.417
76000 2.2475 -149.36
77000 1.7475 -149.872
78000 1.2475 -147.816
79000 0.7475 -146.546
80000 0.2475 -145.76
81000 -0.2525 -144.051
82000 -0.7525 -148.761
83000 -1.2525 -145.952
84000 -1.7525 -145.626
85000 -2.2525 -145.254
86000 -2.7525 -144.975
87000 -3.2525 -144.028
88000 -3.7525 -143.285
89000 -4.2525 -140.688
90000 -4.7525 -143.282
91000 -5.2525 -140.805
92000 -5.7525 -141.487
93000 -6.2525 -141.446
94000 -6.7525 -140.271
95000 -7.2525 -138.377
96000 -7.7525 -134.973
97000 -8.2525 -135.53
98000 -8.7525 -135.822
99000 -9.2525 -132.13
100000 -9.7525 -132.851
101000 -10.2525 -132.517
102000 -10.7525 -126.661
103000 -11.2525 -124.62
104000 -11.7525 -125.583
105000 -12.2525 -122.749
106000 -12.7525 -117.81
107000 -13.2525 -116.737
108000 -13.7525 -113.456
109000 -14.2525 -113.206
110000 -14.7525 -110.136
111000 -15.2525 -108.329
112000 -15.7525 -102.283
113000 -16.2525 -99.5926
114000 -16.7525 -97.0503
115000 -17.2525 -93.8827
116000 -17.7525 -88.3743
117000 -18.2525 -84.2829
118000 -18.7525 -77.1709
119000 -19.2525 -73.6945
120000 -19.7525 -65.9237
121000 -20.2525 -62.3397
122000 -20.7525 -57.0565
123000 -21.2525 -49.0273
124000 -21.7525 -45.053
125000 -22.2525 -41.7329
126000 -22.7525 -36.8878
127000 -23.2525 -33.5308
128000 -23.7525 -29.86
129000 -24.2525 -26.5473
130000 -24.7525 -22.3535
131000 -25.2525 -20.8989
132000 -25.7525 -17.1517
133000 -26.2525 -13.4904
134000 -26.7525 -10.9454
135000 -27.2525 -8.6494
136000 -27.7525 -6.6621
137000 -28.2525 -5.49468
138000 -28.7525 -4.39805
139000 -29.2525 -3.40737
140000 -29.7525 -1.91484
141000 -30.2525 -1.76559
142000 -30.7525 -1.52482
143000 -31.2525 -1.26892
144000 -31.7525 -0.810029
145000 -32.2525 -1.02036
146000 -32.7525 -1.08783
147000 -33.2525 -0.779916
148000 -33.7525 -0.648156
149000 -34.2525 -0.386287
150000 -34.7525 -0.402589
151000 -35.2525 -0.432572
152000 -35.7525 -0.229118
153000 -36.2525 -0.0287179
154000 -36.7525 0
155000 -37.2525 0
156000 -37.7525 0
157000 -38.2525 0
158000 -38.7525 0
159000 -39.2525 0
160000 -39.7525 0
