# Time-averaged data for fix out
# TimeStep v_depth v_force
36000 22.2475 -72.1331
37000 21.7475 -71.7507
38000 21.2475 -71.5945
39000 20.7475 -74.7422
40000 20.2475 -72.9849
41000 19.7475 -69.8271
42000 19.2475 -72.96
43000 18.7475 -71.8585
44000 18.2475 -74.6967
45000 17.7475 -70.7474
46000 17.2475 -70.3728
47000 16.7475 -71.4252
48000 16.2475 -74.4804
49000 15.7475 -71.7436
50000 15.2475 -72.8416
51000 14.7475 -69.561
52000 14.2475 -71.9597
53000 13.7475 -71.2196
54000 13.2475 -70.9204
55000 12.7475 -70.5949
56000 12.2475 -70.5432
57000 11.7475 -70.1019
58000 11.2475 -68.3989
59000 10.7475 -70.8894
60000 10.2475 -68.1724
61000 9.7475 -66.4242
62000 9.2475 -66.6118
63000 8.7475 -66.5649
64000 8.2475 -66.5885
65000 7.7475 -65.2384
66000 7.2475 -67.7209
67000 6.7475 -64.732
68000 6.2475 -62.9018
69000 5.7475 -64.9826
70000 5.2475 -64.6727
71000 4.7475 -64.8429
72000 4.2475 -63.885
73000 3.7475 -63.5704
74000 3.2475 -65.3529
75000 2.7475 -65.5175
76000 2.2475 -62.4038
77000 1.7475 -63.2419
78000 1.2475 -60.338
79000 0.7475 -62.1351
80000 0.2475 -61.2647
81000 -0.2525 -61.7484
82000 -0.7525 -59.1917
83000 -1.2525 -58.1065
84000 -1.7525 -58.8342
85000 -2.2525 -58.6125
86000 -2.7525 -56.1083
87000 -3.2525 -58.1716
88000 -3.7525 -55.9009
89000 -4.2525 -54.6509
90000 -4.7525 -56.61
91000 -5.2525 -52.4091
92000 -5.7525 -55.0172
93000 -6.2525 -53.2629
94000 -6.7525 -51.8202
95000 -7.2525 -51.7589
96000 -7.7525 -50.8493
97000 -8.2525 -49.9917
98000 -8.7525 -51.477
99000 -9.2525 -46.8675
100000 -9.7525 -48.5637
101000 -10.2525 -49.0741
102000 -10.7525 -44.569
103000 -11.2525 -47.9862
104000 -11.7525 -46.4039
105000 -12.2525 -44.0246
106000 -12.7525 -44.6143
107000 -13.2525 -41.6988
108000 -13.7525 -41.6574
109000 -14.2525 -40.8315
110000 -14.7525 -39.3524
111000 -15.2525 -37.9411
112000 -15.7525 -36.9881
113000 -16.2525 -35.5622
114000 -16.7525 -33.9795
115000 -17.2525 -31.9213
116000 -17.7525 -32.1613
117000 -18.2525 -28.8187
118000 -18.7525 -28.8542
119000 -19.2525 -27.7476
120000 -19.7525 -26.124
121000 -20.2525 -23.4846
122000 -20.7525 -24.0704
123000 -21.2525 -21.0134
124000 -21.7525 -20.2237
125000 -22.2525 -19.6049
126000 -22.7525 -16.5361
127000 -23.2525 -15.9035
128000 -23.7525 -14.8155
129000 -24.2525 -12.8403
130000 -24.7525 -12.1283
131000 -25.2525 -10.2232
132000 -25.7525 -8.92502
133000 -26.2525 -8.36346
134000 -26.7525 -6.1203
135000 -27.2525 -5.23939
136000 -27.7525 -3.92919
137000 -28.2525 -2.82514
138000 -28.7525 -2.01566
139000 -29.2525 -1.76057
140000 -29.7525 -1.25743
141000 -30.2525 -1.02008
142000 -30.7525 -0.506713
143000 -31.2525 -0.534535
144000 -31.7525 -0.348886
145000 -32.2525 -0.541018
146000 -32.7525 -0.400567
147000 -33.2525 -0.372055
148000 -33.7525 -0.226129
149000 -34.2525 -0.17138
150000 -34.7525 -0.0916702
151000 -35.2525 -0.00251996
152000 -35.7525 0
153000 -36.2525 0
154000 -36.7525 0
155000 -37.2525 0
156000 -37.7525 0
157000 -38.2525 0
158000 -38.7525 0
159000 -39.2525 0
160000 -39.7525 0
