# Time-averaged data for fix out
# TimeStep v_depth v_force v_forcePermeter
18000 76.2475 -73.5377 -0.00610699
19000 75.7475 -79.0917 -0.00656823
20000 75.2475 -79.1907 -0.00657645
21000 74.7475 -82.5829 -0.00685816
22000 74.2475 -87.9339 -0.00730253
23000 73.7475 -84.4654 -0.00701449
24000 73.2475 -84.5617 -0.00702249
25000 72.7475 -89.0256 -0.0073932
26000 72.2475 -93.8835 -0.00779662
27000 71.7475 -89.3323 -0.00741866
28000 71.2475 -92.9071 -0.00771554
29000 70.7475 -94.3994 -0.00783946
30000 70.2475 -98.054 -0.00814296
31000 69.7475 -93.9408 -0.00780138
32000 69.2475 -99.1722 -0.00823583
33000 68.7475 -96.6268 -0.00802444
34000 68.2475 -99.8889 -0.00829535
35000 67.7475 -101.175 -0.00840216
36000 67.2475 -101.175 -0.00840212
37000 66.7475 -101.874 -0.00846018
38000 66.2475 -104.076 -0.00864305
39000 65.7475 -100.406 -0.00833833
40000 65.2475 -103.604 -0.00860386
41000 64.7475 -106.502 -0.00884451
42000 64.2475 -105.197 -0.00873618
43000 63.7475 -104.862 -0.00870836
44000 63.2475 -107.277 -0.00890888
45000 62.7475 -109.494 -0.00909304
46000 62.2475 -105.814 -0.00878742
47000 61.7475 -109.867 -0.00912395
48000 61.2475 -107.849 -0.00895638
49000 60.7475 -109.702 -0.00911029
50000 60.2475 -105.561 -0.00876639
51000 59.7475 -107.92 -0.00896226
52000 59.2475 -109.907 -0.0091273
53000 58.7475 -111.324 -0.00924502
54000 58.2475 -110.198 -0.00915147
55000 57.7475 -109.108 -0.00906094
56000 57.2475 -111.009 -0.00921881
57000 56.7475 -109.468 -0.00909088
58000 56.2475 -110.852 -0.00920578
59000 55.7475 -111.001 -0.00921814
60000 55.2475 -109.806 -0.00911889
61000 54.7475 -111.688 -0.00927518
62000 54.2475 -109.359 -0.00908181
63000 53.7475 -111.125 -0.00922844
64000 53.2475 -112.076 -0.00930745
65000 52.7475 -109.761 -0.00911514
66000 52.2475 -110.408 -0.0091689
67000 51.7475 -111.514 -0.00926073
68000 51.2475 -111.945 -0.00929655
69000 50.7475 -111.475 -0.0092575
70000 50.2475 -107.597 -0.00893548
71000 49.7475 -111.803 -0.00928478
72000 49.2475 -108.257 -0.00899028
73000 48.7475 -111.045 -0.00922184
74000 48.2475 -110.653 -0.00918926
75000 47.7475 -112.26 -0.00932268
76000 47.2475 -111.073 -0.00922417
77000 46.7475 -109.438 -0.00908838
78000 46.2475 -112.56 -0.00934762
79000 45.7475 -110.388 -0.00916723
80000 45.2475 -112.433 -0.00933705
81000 44.7475 -111.234 -0.00923749
82000 44.2475 -111.059 -0.00922297
83000 43.7475 -110.138 -0.00914652
84000 43.2475 -108.051 -0.00897316
85000 42.7475 -111.021 -0.00921984
86000 42.2475 -110.04 -0.00913838
87000 41.7475 -110.996 -0.0092177
88000 41.2475 -107.472 -0.00892511
89000 40.7475 -108.753 -0.00903146
90000 40.2475 -108.292 -0.00899316
91000 39.7475 -108.878 -0.00904181
92000 39.2475 -106.564 -0.00884968
93000 38.7475 -109.841 -0.00912179
94000 38.2475 -105.888 -0.00879353
95000 37.7475 -104.059 -0.00864163
96000 37.2475 -105.292 -0.00874405
97000 36.7475 -104.608 -0.00868724
98000 36.2475 -104.118 -0.00864655
99000 35.7475 -103.619 -0.00860508
100000 35.2475 -103.052 -0.008558
101000 34.7475 -101.625 -0.00843951
102000 34.2475 -101.708 -0.00844638
103000 33.7475 -98.9668 -0.00821877
104000 33.2475 -99.6639 -0.00827666
105000 32.7475 -99.5348 -0.00826594
106000 32.2475 -97.6077 -0.0081059
107000 31.7475 -96.2257 -0.00799114
108000 31.2475 -97.3359 -0.00808333
109000 30.7475 -94.6808 -0.00786283
110000 30.2475 -95.4999 -0.00793086
111000 29.7475 -92.6856 -0.00769715
112000 29.2475 -97.6092 -0.00810603
113000 28.7475 -90.9456 -0.00755264
114000 28.2475 -95.7585 -0.00795233
115000 27.7475 -91.4787 -0.00759691
116000 27.2475 -91.6704 -0.00761284
117000 26.7475 -91.4872 -0.00759762
118000 26.2475 -90.9232 -0.00755079
119000 25.7475 -87.9265 -0.00730192
120000 25.2475 -88.3391 -0.00733619
121000 24.7475 -86.602 -0.00719193
122000 24.2475 -86.4779 -0.00718162
123000 23.7475 -83.5533 -0.00693874
124000 23.2475 -83.7893 -0.00695835
125000 22.7475 -81.8728 -0.00679919
126000 22.2475 -81.9121 -0.00680245
127000 21.7475 -80.7416 -0.00670525
128000 21.2475 -77.5397 -0.00643934
129000 20.7475 -78.4932 -0.00651852
130000 20.2475 -76.5861 -0.00636014
131000 19.7475 -75.207 -0.00624562
132000 19.2475 -71.7649 -0.00595977
133000 18.7475 -73.1738 -0.00607677
134000 18.2475 -68.4569 -0.00568505
135000 17.7475 -66.5444 -0.00552623
136000 17.2475 -64.8716 -0.00538731
137000 16.7475 -63.0903 -0.00523938
138000 16.2475 -61.7658 -0.00512938
139000 15.7475 -60.2448 -0.00500307
140000 15.2475 -56.6416 -0.00470384
141000 14.7475 -55.3728 -0.00459847
142000 14.2475 -53.8487 -0.0044719
143000 13.7475 -54.628 -0.00453663
144000 13.2475 -50.8718 -0.00422468
145000 12.7475 -47.0264 -0.00390534
146000 12.2475 -45.7092 -0.00379595
147000 11.7475 -44.0231 -0.00365593
148000 11.2475 -41.6456 -0.00345849
149000 10.7475 -40.6565 -0.00337635
150000 10.2475 -38.9381 -0.00323364
151000 9.7475 -37.2159 -0.00309062
152000 9.2475 -35.112 -0.0029159
153000 8.7475 -33.0655 -0.00274594
154000 8.2475 -30.8574 -0.00256257
155000 7.7475 -30.2361 -0.00251098
156000 7.2475 -27.1878 -0.00225783
157000 6.7475 -25.7355 -0.00213723
158000 6.2475 -24.3632 -0.00202326
159000 5.7475 -21.9845 -0.00182572
160000 5.2475 -20.9407 -0.00173904
161000 4.7475 -19.5557 -0.00162402
162000 4.2475 -17.0334 -0.00141455
163000 3.7475 -16.5687 -0.00137596
164000 3.2475 -13.7914 -0.00114532
165000 2.7475 -11.9112 -0.000989173
166000 2.2475 -10.9157 -0.000906504
167000 1.7475 -10.6027 -0.00088051
168000 1.2475 -10.0573 -0.000835219
169000 0.7475 -8.78702 -0.000729724
170000 0.2475 -8.50424 -0.000706241
171000 -0.2525 -7.66534 -0.000636574
172000 -0.7525 -6.959 -0.000577915
173000 -1.2525 -6.06399 -0.000503589
174000 -1.7525 -5.39637 -0.000448145
175000 -2.2525 -5.62462 -0.0004671
176000 -2.7525 -4.89557 -0.000406556
177000 -3.2525 -5.17242 -0.000429548
178000 -3.7525 -4.85621 -0.000403288
179000 -4.2525 -4.61521 -0.000383274
180000 -4.7525 -4.34358 -0.000360716
181000 -5.2525 -3.8659 -0.000321046
182000 -5.7525 -3.74565 -0.00031106
183000 -6.2525 -3.7747 -0.000313473
184000 -6.7525 -3.35008 -0.00027821
185000 -7.2525 -3.05355 -0.000253584
186000 -7.7525 -2.83011 -0.000235029
187000 -8.2525 -2.50809 -0.000208286
188000 -8.7525 -2.44304 -0.000202884
189000 -9.2525 -2.76107 -0.000229295
190000 -9.7525 -2.08825 -0.00017342
191000 -10.2525 -1.94509 -0.000161532
192000 -10.7525 -1.6224 -0.000134733
193000 -11.2525 -1.51081 -0.000125466
194000 -11.7525 -1.2988 -0.00010786
195000 -12.2525 -1.21222 -0.00010067
196000 -12.7525 -1.33585 -0.000110936
197000 -13.2525 -1.28229 -0.000106489
198000 -13.7525 -1.20283 -9.98902e-05
199000 -14.2525 -1.13477 -9.42376e-05
200000 -14.7525 -0.951578 -7.90245e-05
201000 -15.2525 -1.14013 -9.46829e-05
202000 -15.7525 -1.18454 -9.83706e-05
203000 -16.2525 -0.996396 -8.27464e-05
204000 -16.7525 -1.11827 -9.28674e-05
205000 -17.2525 -1.16394 -9.66604e-05
206000 -17.7525 -1.0922 -9.07026e-05
207000 -18.2525 -0.879273 -7.30199e-05
208000 -18.7525 -0.914033 -7.59066e-05
209000 -19.2525 -0.810122 -6.72771e-05
210000 -19.7525 -0.736348 -6.11505e-05
211000 -20.2525 -0.688994 -5.7218e-05
212000 -20.7525 -0.543646 -4.51475e-05
213000 -21.2525 -0.273822 -2.27397e-05
214000 -21.7525 -0.2217 -1.84112e-05
215000 -22.2525 -0.230354 -1.913e-05
216000 -22.7525 -0.270002 -2.24225e-05
217000 -23.2525 -0.224676 -1.86584e-05
218000 -23.7525 -0.268993 -2.23387e-05
219000 -24.2525 -0.212683 -1.76624e-05
220000 -24.7525 -0.250507 -2.08035e-05
221000 -25.2525 -0.268779 -2.23209e-05
222000 -25.7525 -0.194779 -1.61755e-05
223000 -26.2525 -0.0527989 -4.38473e-06
224000 -26.7525 0 0
225000 -27.2525 0 0
226000 -27.7525 0 0
227000 -28.2525 0 0
228000 -28.7525 0 0
229000 -29.2525 0 0
230000 -29.7525 0 0
231000 -30.2525 0 0
232000 -30.7525 0 0
233000 -31.2525 0 0
234000 -31.7525 0 0
235000 -32.2525 0 0
236000 -32.7525 0 0
237000 -33.2525 0 0
238000 -33.7525 0 0
239000 -34.2525 0 0
240000 -34.7525 0 0
241000 -35.2525 0 0
242000 -35.7525 0 0
243000 -36.2525 0 0
244000 -36.7525 0 0
245000 -37.2525 0 0
246000 -37.7525 0 0
247000 -38.2525 0 0
248000 -38.7525 0 0
249000 -39.2525 0 0
250000 -39.7525 0 0
