# Time-averaged data for fix out
# TimeStep v_depth v_force
53000 58.7475 -61.152
54000 58.2475 -62.2129
55000 57.7475 -64.6919
56000 57.2475 -61.2551
57000 56.7475 -60.7828
58000 56.2475 -62.6282
59000 55.7475 -63.0936
60000 55.2475 -61.6795
61000 54.7475 -61.9741
62000 54.2475 -63.2047
63000 53.7475 -58.021
64000 53.2475 -60.7199
65000 52.7475 -58.495
66000 52.2475 -62.094
67000 51.7475 -59.1609
68000 51.2475 -57.4909
69000 50.7475 -57.1898
70000 50.2475 -56.7523
71000 49.7475 -55.6936
72000 49.2475 -56.1348
73000 48.7475 -56.2301
74000 48.2475 -53.7578
75000 47.7475 -53.5778
76000 47.2475 -53.535
77000 46.7475 -54.7857
78000 46.2475 -54.5242
79000 45.7475 -51.6088
80000 45.2475 -52.0301
81000 44.7475 -51.0714
82000 44.2475 -50.6604
83000 43.7475 -49.3674
84000 43.2475 -47.6555
85000 42.7475 -50.3047
86000 42.2475 -46.4395
87000 41.7475 -46.6312
88000 41.2475 -46.6
89000 40.7475 -45.2909
90000 40.2475 -44.7617
91000 39.7475 -44.4787
92000 39.2475 -44.9761
93000 38.7475 -43.4401
94000 38.2475 -41.2648
95000 37.7475 -43.5141
96000 37.2475 -42.5214
97000 36.7475 -42.1417
98000 36.2475 -42.3507
99000 35.7475 -40.5137
100000 35.2475 -41.0619
101000 34.7475 -41.2507
102000 34.2475 -38.3212
103000 33.7475 -38.1041
104000 33.2475 -39.3915
105000 32.7475 -37.844
106000 32.2475 -38.7992
107000 31.7475 -35.9372
108000 31.2475 -36.477
109000 30.7475 -34.2636
110000 30.2475 -35.6039
111000 29.7475 -35.3452
112000 29.2475 -33.97
113000 28.7475 -31.3655
114000 28.2475 -32.4922
115000 27.7475 -33.5046
116000 27.2475 -31.2655
117000 26.7475 -31.1004
118000 26.2475 -29.8581
119000 25.7475 -30.0932
120000 25.2475 -29.7087
121000 24.7475 -27.9233
122000 24.2475 -28.6895
123000 23.7475 -27.7692
124000 23.2475 -25.7557
125000 22.7475 -27.0122
126000 22.2475 -25.7541
127000 21.7475 -24.6366
128000 21.2475 -25.7348
129000 20.7475 -25.4287
130000 20.2475 -23.9122
131000 19.7475 -22.2694
132000 19.2475 -23.5149
133000 18.7475 -21.8854
134000 18.2475 -22.3979
135000 17.7475 -19.97
136000 17.2475 -20.133
137000 16.7475 -20.886
138000 16.2475 -19.9977
139000 15.7475 -19.396
140000 15.2475 -19.6607
141000 14.7475 -19.2792
142000 14.2475 -18.5813
143000 13.7475 -17.797
144000 13.2475 -16.5624
145000 12.7475 -17.6518
146000 12.2475 -16.9335
147000 11.7475 -15.8194
148000 11.2475 -16.4957
149000 10.7475 -15.0954
150000 10.2475 -15.7441
151000 9.7475 -14.3286
152000 9.2475 -14.245
153000 8.7475 -14.2938
154000 8.2475 -13.7513
155000 7.7475 -12.6429
156000 7.2475 -12.4637
157000 6.7475 -13.1079
158000 6.2475 -12.6738
159000 5.7475 -11.9745
160000 5.2475 -11.714
161000 4.7475 -11.2365
162000 4.2475 -11.8579
163000 3.7475 -10.9047
164000 3.2475 -10.5645
165000 2.7475 -10.5722
166000 2.2475 -9.96732
167000 1.7475 -9.03843
168000 1.2475 -9.32409
169000 0.7475 -9.37298
170000 0.2475 -9.03645
171000 -0.2525 -8.41146
172000 -0.7525 -8.40581
173000 -1.2525 -6.9693
174000 -1.7525 -7.2198
175000 -2.2525 -6.60895
176000 -2.7525 -7.02651
177000 -3.2525 -6.35331
178000 -3.7525 -5.0212
179000 -4.2525 -5.08656
180000 -4.7525 -5.37273
181000 -5.2525 -5.16657
182000 -5.7525 -4.86597
183000 -6.2525 -5.64881
184000 -6.7525 -4.38959
185000 -7.2525 -5.26957
186000 -7.7525 -3.84595
187000 -8.2525 -4.02527
188000 -8.7525 -4.21148
189000 -9.2525 -4.32132
190000 -9.7525 -3.84238
191000 -10.2525 -3.99901
192000 -10.7525 -3.76091
193000 -11.2525 -3.77119
194000 -11.7525 -3.42634
195000 -12.2525 -3.10767
196000 -12.7525 -3.90496
197000 -13.2525 -2.92328
198000 -13.7525 -3.66262
199000 -14.2525 -3.65463
200000 -14.7525 -2.75453
201000 -15.2525 -2.68319
202000 -15.7525 -3.23219
203000 -16.2525 -2.78953
204000 -16.7525 -3.36172
205000 -17.2525 -2.81317
206000 -17.7525 -2.5851
207000 -18.2525 -2.51323
208000 -18.7525 -2.35959
209000 -19.2525 -2.08076
210000 -19.7525 -2.19999
211000 -20.2525 -1.89746
212000 -20.7525 -1.74775
213000 -21.2525 -1.56069
214000 -21.7525 -1.32652
215000 -22.2525 -1.34328
216000 -22.7525 -1.20778
217000 -23.2525 -1.34368
218000 -23.7525 -1.36704
219000 -24.2525 -1.0688
220000 -24.7525 -0.898212
221000 -25.2525 -1.03616
222000 -25.7525 -1.09298
223000 -26.2525 -1.00526
224000 -26.7525 -0.779792
225000 -27.2525 -1.1595
226000 -27.7525 -0.833736
227000 -28.2525 -0.910865
228000 -28.7525 -0.863987
229000 -29.2525 -0.843195
230000 -29.7525 -1.07898
231000 -30.2525 -0.525368
232000 -30.7525 -0.962953
233000 -31.2525 -0.764534
234000 -31.7525 -0.719311
235000 -32.2525 -0.867251
236000 -32.7525 -0.585315
237000 -33.2525 -0.876636
238000 -33.7525 -0.72273
239000 -34.2525 -0.763495
240000 -34.7525 -0.575397
241000 -35.2525 -1.00009
242000 -35.7525 -0.515084
243000 -36.2525 -0.763658
244000 -36.7525 -0.739987
245000 -37.2525 -0.735591
246000 -37.7525 -0.748133
247000 -38.2525 -0.398792
248000 -38.7525 -0.303318
249000 -39.2525 -0.497396
250000 -39.7525 -0.421293
