# Time-averaged data for fix out
# TimeStep v_depth v_force v_forcePermeter
19000 75.7475 -79.452 -0.00659815
20000 75.2475 -74.2651 -0.0061674
21000 74.7475 -78.276 -0.00650049
22000 74.2475 -80.8937 -0.00671787
23000 73.7475 -82.612 -0.00686058
24000 73.2475 -82.5336 -0.00685406
25000 72.7475 -83.9263 -0.00696972
26000 72.2475 -82.3348 -0.00683755
27000 71.7475 -87.9149 -0.00730096
28000 71.2475 -87.1035 -0.00723357
29000 70.7475 -89.0685 -0.00739675
30000 70.2475 -87.5767 -0.00727287
31000 69.7475 -89.1594 -0.0074043
32000 69.2475 -91.3327 -0.00758479
33000 68.7475 -88.8299 -0.00737695
34000 68.2475 -92.0543 -0.00764472
35000 67.7475 -91.1228 -0.00756736
36000 67.2475 -93.6823 -0.00777992
37000 66.7475 -97.8953 -0.00812979
38000 66.2475 -96.1188 -0.00798225
39000 65.7475 -93.0837 -0.00773021
40000 65.2475 -93.5704 -0.00777062
41000 64.7475 -97.8551 -0.00812644
42000 64.2475 -96.7644 -0.00803587
43000 63.7475 -96.9814 -0.00805389
44000 63.2475 -94.1917 -0.00782222
45000 62.7475 -95.7741 -0.00795363
46000 62.2475 -98.1432 -0.00815038
47000 61.7475 -97.5156 -0.00809825
48000 61.2475 -96.3944 -0.00800514
49000 60.7475 -98.19 -0.00815426
50000 60.2475 -98.852 -0.00820924
51000 59.7475 -95.1582 -0.00790248
52000 59.2475 -98.6935 -0.00819607
53000 58.7475 -98.339 -0.00816664
54000 58.2475 -94.7523 -0.00786878
55000 57.7475 -98.344 -0.00816705
56000 57.2475 -96.1162 -0.00798204
57000 56.7475 -97.4855 -0.00809575
58000 56.2475 -99.0042 -0.00822188
59000 55.7475 -94.1099 -0.00781543
60000 55.2475 -98.4457 -0.00817549
61000 54.7475 -96.5095 -0.0080147
62000 54.2475 -99.7825 -0.00828651
63000 53.7475 -97.0621 -0.00806059
64000 53.2475 -97.8031 -0.00812213
65000 52.7475 -97.41 -0.00808949
66000 52.2475 -99.176 -0.00823614
67000 51.7475 -94.2835 -0.00782984
68000 51.2475 -97.3297 -0.00808281
69000 50.7475 -93.9288 -0.00780039
70000 50.2475 -98.0633 -0.00814374
71000 49.7475 -95.1912 -0.00790522
72000 49.2475 -95.9191 -0.00796567
73000 48.7475 -93.8073 -0.0077903
74000 48.2475 -95.9958 -0.00797204
75000 47.7475 -95.6505 -0.00794337
76000 47.2475 -95.2259 -0.0079081
77000 46.7475 -92.5424 -0.00768525
78000 46.2475 -95.1497 -0.00790178
79000 45.7475 -91.3529 -0.00758646
80000 45.2475 -93.2282 -0.0077422
81000 44.7475 -91.4893 -0.00759779
82000 44.2475 -93.6856 -0.00778019
83000 43.7475 -94.1425 -0.00781813
84000 43.2475 -92.1572 -0.00765326
85000 42.7475 -90.8848 -0.00754759
86000 42.2475 -94.2761 -0.00782923
87000 41.7475 -91.477 -0.00759678
88000 41.2475 -91.0016 -0.0075573
89000 40.7475 -92.5265 -0.00768393
90000 40.2475 -90.7869 -0.00753946
91000 39.7475 -92.8336 -0.00770943
92000 39.2475 -92.0805 -0.00764689
93000 38.7475 -88.8744 -0.00738064
94000 38.2475 -87.3858 -0.00725701
95000 37.7475 -90.2356 -0.00749368
96000 37.2475 -89.8942 -0.00746533
97000 36.7475 -88.7111 -0.00736707
98000 36.2475 -86.627 -0.00719401
99000 35.7475 -86.851 -0.00721261
100000 35.2475 -87.4578 -0.007263
101000 34.7475 -87.8392 -0.00729467
102000 34.2475 -81.7854 -0.00679193
103000 33.7475 -86.5056 -0.00718392
104000 33.2475 -84.8028 -0.00704251
105000 32.7475 -82.2587 -0.00683124
106000 32.2475 -82.2289 -0.00682876
107000 31.7475 -81.9736 -0.00680755
108000 31.2475 -83.0178 -0.00689427
109000 30.7475 -80.4005 -0.00667691
110000 30.2475 -82.2137 -0.0068275
111000 29.7475 -79.468 -0.00659948
112000 29.2475 -79.5724 -0.00660815
113000 28.7475 -80.8458 -0.0067139
114000 28.2475 -76.9577 -0.00639101
115000 27.7475 -77.6591 -0.00644926
116000 27.2475 -77.8205 -0.00646266
117000 26.7475 -78.6421 -0.00653089
118000 26.2475 -77.3167 -0.00642082
119000 25.7475 -77.3818 -0.00642623
120000 25.2475 -75.9498 -0.00630731
121000 24.7475 -76.2713 -0.00633401
122000 24.2475 -76.3369 -0.00633945
123000 23.7475 -77.3084 -0.00642013
124000 23.2475 -74.0168 -0.00614678
125000 22.7475 -74.9988 -0.00622833
126000 22.2475 -74.0349 -0.00614828
127000 21.7475 -72.6027 -0.00602934
128000 21.2475 -75.6542 -0.00628276
129000 20.7475 -72.5873 -0.00602807
130000 20.2475 -73.1645 -0.006076
131000 19.7475 -73.2919 -0.00608658
132000 19.2475 -70.4962 -0.00585441
133000 18.7475 -69.2427 -0.00575031
134000 18.2475 -70.354 -0.0058426
135000 17.7475 -70.9282 -0.00589028
136000 17.2475 -70.7022 -0.00587151
137000 16.7475 -68.9275 -0.00572414
138000 16.2475 -65.374 -0.00542903
139000 15.7475 -66.0275 -0.0054833
140000 15.2475 -67.7349 -0.00562509
141000 14.7475 -62.6469 -0.00520256
142000 14.2475 -63.1167 -0.00524157
143000 13.7475 -63.3298 -0.00525927
144000 13.2475 -62.3627 -0.00517895
145000 12.7475 -60.2832 -0.00500627
146000 12.2475 -59.4638 -0.00493822
147000 11.7475 -57.4286 -0.0047692
148000 11.2475 -58.689 -0.00487387
149000 10.7475 -56.3111 -0.0046764
150000 10.2475 -57.7246 -0.00479378
151000 9.7475 -52.8676 -0.00439043
152000 9.2475 -54.9326 -0.00456192
153000 8.7475 -54.305 -0.0045098
154000 8.2475 -54.1994 -0.00450103
155000 7.7475 -51.4922 -0.0042762
156000 7.2475 -51.4395 -0.00427183
157000 6.7475 -53.4387 -0.00443786
158000 6.2475 -51.47 -0.00427437
159000 5.7475 -50.5892 -0.00420121
160000 5.2475 -50.7561 -0.00421508
161000 4.7475 -49.6932 -0.00412681
162000 4.2475 -46.7902 -0.00388572
163000 3.7475 -48.3619 -0.00401625
164000 3.2475 -44.805 -0.00372086
165000 2.7475 -47.1374 -0.00391456
166000 2.2475 -45.4969 -0.00377832
167000 1.7475 -44.566 -0.00370102
168000 1.2475 -45.6335 -0.00378967
169000 0.7475 -41.9928 -0.00348732
170000 0.2475 -42.6304 -0.00354027
171000 -0.2525 -42.285 -0.00351158
172000 -0.7525 -41.8433 -0.00347491
173000 -1.2525 -38.6908 -0.00321311
174000 -1.7525 -39.2243 -0.00325741
175000 -2.2525 -37.4649 -0.0031113
176000 -2.7525 -36.8161 -0.00305742
177000 -3.2525 -36.6905 -0.00304699
178000 -3.7525 -35.7834 -0.00297166
179000 -4.2525 -35.6655 -0.00296187
180000 -4.7525 -36.0442 -0.00299332
181000 -5.2525 -34.8749 -0.00289621
182000 -5.7525 -34.0607 -0.00282859
183000 -6.2525 -32.9193 -0.00273381
184000 -6.7525 -31.4081 -0.0026083
185000 -7.2525 -33.2498 -0.00276125
186000 -7.7525 -32.4272 -0.00269294
187000 -8.2525 -29.8188 -0.00247633
188000 -8.7525 -29.529 -0.00245226
189000 -9.2525 -28.899 -0.00239993
190000 -9.7525 -29.2268 -0.00242716
191000 -10.2525 -27.6642 -0.00229739
192000 -10.7525 -28.0967 -0.00233331
193000 -11.2525 -25.7476 -0.00213823
194000 -11.7525 -26.8328 -0.00222835
195000 -12.2525 -26.5654 -0.00220614
196000 -12.7525 -25.3863 -0.00210823
197000 -13.2525 -24.505 -0.00203503
198000 -13.7525 -24.3587 -0.00202288
199000 -14.2525 -23.1509 -0.00192259
200000 -14.7525 -23.6858 -0.001967
201000 -15.2525 -21.4089 -0.00177792
202000 -15.7525 -22.3687 -0.00185763
203000 -16.2525 -20.9622 -0.00174082
204000 -16.7525 -21.5282 -0.00178783
205000 -17.2525 -19.6876 -0.00163497
206000 -17.7525 -19.2278 -0.00159679
207000 -18.2525 -20.08 -0.00166756
208000 -18.7525 -19.7314 -0.00163861
209000 -19.2525 -18.1509 -0.00150736
210000 -19.7525 -18.0396 -0.00149811
211000 -20.2525 -18.5263 -0.00153853
212000 -20.7525 -17.6641 -0.00146693
213000 -21.2525 -17.9914 -0.00149411
214000 -21.7525 -16.8843 -0.00140217
215000 -22.2525 -16.0606 -0.00133376
216000 -22.7525 -16.5356 -0.00137321
217000 -23.2525 -15.6977 -0.00130363
218000 -23.7525 -15.2742 -0.00126846
219000 -24.2525 -16.4143 -0.00136313
220000 -24.7525 -15.2974 -0.00127038
221000 -25.2525 -13.1357 -0.00109086
222000 -25.7525 -13.6072 -0.00113002
223000 -26.2525 -12.8749 -0.0010692
224000 -26.7525 -13.5219 -0.00112294
225000 -27.2525 -12.9613 -0.00107638
226000 -27.7525 -11.7388 -0.000974856
227000 -28.2525 -12.0387 -0.000999765
228000 -28.7525 -11.4169 -0.000948127
229000 -29.2525 -11.4316 -0.000949344
230000 -29.7525 -10.2045 -0.000847438
231000 -30.2525 -10.9815 -0.00091197
232000 -30.7525 -11.7037 -0.000971942
233000 -31.2525 -9.87364 -0.000819963
234000 -31.7525 -10.2425 -0.000850596
235000 -32.2525 -9.73017 -0.000808049
236000 -32.7525 -10.1577 -0.000843557
237000 -33.2525 -9.39046 -0.000779838
238000 -33.7525 -9.33319 -0.000775082
239000 -34.2525 -9.4981 -0.000788777
240000 -34.7525 -8.5459 -0.0007097
241000 -35.2525 -8.7186 -0.000724042
242000 -35.7525 -8.42257 -0.000699458
243000 -36.2525 -8.64012 -0.000717525
244000 -36.7525 -8.92472 -0.00074116
245000 -37.2525 -8.78152 -0.000729268
246000 -37.7525 -7.70251 -0.00063966
247000 -38.2525 -7.84405 -0.000651415
248000 -38.7525 -7.52677 -0.000625066
249000 -39.2525 -6.48119 -0.000538235
250000 -39.7525 -6.61102 -0.000549017
