# Time-averaged data for fix out
# TimeStep v_depth v_force
1000 0.2525 -0.21688
2000 0.7525 -0.176117
3000 1.2525 -0.341996
4000 1.7525 -0.42264
5000 2.2525 -0.663308
6000 2.7525 -0.442836
7000 3.2525 -1.29812
8000 3.7525 -1.3115
9000 4.2525 -1.22441
10000 4.7525 -1.40398
11000 5.2525 -2.38139
12000 5.7525 -1.67408
13000 6.2525 -2.47071
14000 6.7525 -3.34927
15000 7.2525 -3.03645
16000 7.7525 -3.50451
17000 8.2525 -3.66709
18000 8.7525 -6.13975
19000 9.2525 -5.90666
20000 9.7525 -7.73655
21000 10.2525 -7.67257
22000 10.7525 -7.65748
23000 11.2525 -8.15395
24000 11.7525 -9.09598
25000 12.2525 -12.8901
26000 12.7525 -10.8967
27000 13.2525 -10.4322
28000 13.7525 -16.1809
29000 14.2525 -15.245
30000 14.7525 -16.0763
31000 15.2525 -18.2472
32000 15.7525 -18.9584
33000 16.2525 -20.1772
34000 16.7525 -23.3365
35000 17.2525 -21.6406
36000 17.7525 -25.092
37000 18.2525 -24.6028
38000 18.7525 -25.6908
39000 19.2525 -26.6847
40000 19.7525 -25.0858
41000 20.2525 -28.5955
42000 20.7525 -27.1581
43000 21.2525 -25.0813
44000 21.7525 -27.3205
45000 22.2525 -24.4709
46000 22.7525 -20.8294
47000 23.2525 -21.1547
48000 23.7525 -19.8507
49000 24.2525 -18.6368
50000 24.7525 -12.9109
51000 25.2525 -13.9391
52000 25.7525 -7.50348
53000 26.2525 -6.09051
54000 26.7525 -4.29809
55000 27.2525 -1.96299
56000 27.7525 3.00578
57000 28.2525 11
58000 28.7525 10.943
59000 29.2525 12.9194
60000 29.7525 17.5494
61000 30.2525 22.4849
62000 30.7525 24.768
63000 31.2525 28.5322
64000 31.7525 35.7119
65000 32.2525 39.3989
66000 32.7525 41.1982
67000 33.2525 49.7261
68000 33.7525 50.199
69000 34.2525 54.8154
70000 34.7525 59.737
71000 35.2525 65.6375
72000 35.7525 71.0614
73000 36.2525 78.3951
74000 36.7525 83.9591
75000 37.2525 88.6429
76000 37.7525 95.0545
77000 38.2525 103.449
78000 38.7525 110.378
79000 39.2525 114.111
80000 39.7525 122.719
# Time-averaged data for fix out
# TimeStep v_depth v_force
1000 39.7475 56.4671
2000 39.2475 74.5705
3000 38.7475 59.3858
4000 38.2475 36.0514
5000 37.7475 21.6633
6000 37.2475 3.73821
7000 36.7475 -7.68908
8000 36.2475 -17.6469
9000 35.7475 -24.5561
10000 35.2475 -36.1446
11000 34.7475 -44.2398
12000 34.2475 -47.2647
13000 33.7475 -52.0736
14000 33.2475 -59.8868
15000 32.7475 -68.2978
16000 32.2475 -70.31
17000 31.7475 -74.4533
18000 31.2475 -78.5902
19000 30.7475 -82.8108
20000 30.2475 -89.9886
21000 29.7475 -91.9276
22000 29.2475 -91.1534
23000 28.7475 -97.6416
24000 28.2475 -103.271
25000 27.7475 -107.895
26000 27.2475 -105.208
27000 26.7475 -106.762
28000 26.2475 -114.111
29000 25.7475 -115.083
30000 25.2475 -116.612
31000 24.7475 -115.825
32000 24.2475 -115.908
33000 23.7475 -119.765
34000 23.2475 -122.983
35000 22.7475 -124.288
36000 22.2475 -124.466
37000 21.7475 -121.132
38000 21.2475 -129.221
39000 20.7475 -123.938
40000 20.2475 -131.435
41000 19.7475 -128.605
42000 19.2475 -127.806
43000 18.7475 -132.311
44000 18.2475 -127.945
45000 17.7475 -133.789
46000 17.2475 -133.174
47000 16.7475 -131.253
48000 16.2475 -133.697
49000 15.7475 -131.901
50000 15.2475 -131.367
51000 14.7475 -137.367
52000 14.2475 -135.616
53000 13.7475 -137.527
54000 13.2475 -136.683
55000 12.7475 -137.062
56000 12.2475 -136.913
57000 11.7475 -138.166
58000 11.2475 -135.132
59000 10.7475 -139.163
60000 10.2475 -141.029
61000 9.7475 -135.007
62000 9.2475 -135.386
63000 8.7475 -137.086
64000 8.2475 -137.041
65000 7.7475 -136.411
66000 7.2475 -136.946
67000 6.7475 -137.145
68000 6.2475 -136.051
69000 5.7475 -133.911
70000 5.2475 -135.263
71000 4.7475 -134.361
72000 4.2475 -134.385
73000 3.7475 -132.748
74000 3.2475 -134.679
75000 2.7475 -131.972
76000 2.2475 -131.734
77000 1.7475 -130.552
78000 1.2475 -130.549
79000 0.7475 -128.787
80000 0.2475 -130.231
81000 -0.2525 -130.505
82000 -0.7525 -128.37
83000 -1.2525 -128.196
84000 -1.7525 -126.779
85000 -2.2525 -127.349
86000 -2.7525 -125.087
87000 -3.2525 -125.439
88000 -3.7525 -127.252
89000 -4.2525 -127.196
90000 -4.7525 -125.422
